# seg_extrap  step=10000  weights=ema  segs=128  n=512  elapsed=60s
# cfg: d=832 H=8 blocks=8 layers=1 order=pre stdp=faithful/beta lam_fixed=-1.0 gain_fixed=-1.0 read=add diag=keep dist_decay=True
  seg      acc  exact   exact%    churn
    1   0.6664      6     1.17  0.00000
    2   0.6808     13     2.54  0.09095
    3   0.6865     13     2.54  0.03911
    4   0.6922     13     2.54  0.03209
    5   0.6953     13     2.54  0.02527
    6   0.6991     15     2.93  0.02370
    7   0.7023     22     4.30  0.02170
    8   0.7045     28     5.47  0.01927
    9   0.7062     42     8.20  0.01748
   10   0.7078     54    10.55  0.01642
   11   0.7086     62    12.11  0.01500
   12   0.7092     66    12.89  0.01548
   13   0.7113     73    14.26  0.01625
   14   0.7124     77    15.04  0.01483
   15   0.7123     78    15.23  0.01611
   16   0.7126     83    16.21  0.01512  <-train
   17   0.7132     84    16.41  0.01534
   18   0.7132     87    16.99  0.01555
   19   0.7142     93    18.16  0.01572
   20   0.7141     93    18.16  0.01587
   21   0.7147     93    18.16  0.01565
   22   0.7153     94    18.36  0.01570
   23   0.7147     95    18.55  0.01587
   24   0.7151     96    18.75  0.01700
   25   0.7150     96    18.75  0.01657
   26   0.7159     97    18.95  0.01849
   27   0.7151     98    19.14  0.01796
   28   0.7148     98    19.14  0.01724
   29   0.7143     98    19.14  0.01780
   30   0.7146     98    19.14  0.01755
   31   0.7151     98    19.14  0.01871
   32   0.7154     99    19.34  0.01922
   33   0.7154     98    19.14  0.01902
   34   0.7157     99    19.34  0.01912
   35   0.7153     98    19.14  0.01982
   36   0.7155     99    19.34  0.01864
   37   0.7157     99    19.34  0.01999
   38   0.7161     99    19.34  0.02013
   39   0.7159     99    19.34  0.02025
   40   0.7156     99    19.34  0.01948
   41   0.7169     99    19.34  0.02064
   42   0.7157     99    19.34  0.01951
   43   0.7154     98    19.14  0.02117
   44   0.7155     99    19.34  0.02091
   45   0.7156     99    19.34  0.02098
   46   0.7154     98    19.14  0.01970
   47   0.7165     98    19.14  0.02033
   48   0.7161     99    19.34  0.02028
   49   0.7158     99    19.34  0.02141
   50   0.7165    101    19.73  0.02021
   51   0.7155    100    19.53  0.02173
   52   0.7172    100    19.53  0.02071
   53   0.7168    100    19.53  0.02030
   54   0.7160    100    19.53  0.02103
   55   0.7166    100    19.53  0.02107
   56   0.7158    100    19.53  0.02081
   57   0.7157    100    19.53  0.02069
   58   0.7166    100    19.53  0.02211
   59   0.7157    100    19.53  0.02103
   60   0.7151    100    19.53  0.02189
   61   0.7157    100    19.53  0.02103
   62   0.7162    100    19.53  0.02054
   63   0.7156    100    19.53  0.02141
   64   0.7159    101    19.73  0.02091
   65   0.7157    101    19.73  0.02201
   66   0.7162    101    19.73  0.02122
   67   0.7164    101    19.73  0.02103
   68   0.7162    101    19.73  0.02177
   69   0.7168    101    19.73  0.02151
   70   0.7174    101    19.73  0.02071
   71   0.7169    101    19.73  0.02204
   72   0.7159    101    19.73  0.02062
   73   0.7164    101    19.73  0.02206
   74   0.7160    101    19.73  0.02158
   75   0.7162    101    19.73  0.02136
   76   0.7166    101    19.73  0.02216
   77   0.7167    101    19.73  0.02083
   78   0.7156    101    19.73  0.02088
   79   0.7165    101    19.73  0.02168
   80   0.7161    101    19.73  0.02042
   81   0.7159    101    19.73  0.02180
   82   0.7165    101    19.73  0.02238
   83   0.7160    101    19.73  0.02136
   84   0.7162    101    19.73  0.02158
   85   0.7166    102    19.92  0.02139
   86   0.7167    102    19.92  0.02209
   87   0.7153    102    19.92  0.02245
   88   0.7157    102    19.92  0.02163
   89   0.7161    102    19.92  0.02165
   90   0.7164    102    19.92  0.02160
   91   0.7162    102    19.92  0.02136
   92   0.7161    102    19.92  0.02139
   93   0.7164    102    19.92  0.02153
   94   0.7166    102    19.92  0.02074
   95   0.7164    102    19.92  0.02264
   96   0.7167    102    19.92  0.02146
   97   0.7171    102    19.92  0.02170
   98   0.7164    102    19.92  0.02156
   99   0.7166    102    19.92  0.02185
  100   0.7163    102    19.92  0.02107
  101   0.7168    102    19.92  0.02199
  102   0.7158    102    19.92  0.02216
  103   0.7169    102    19.92  0.02223
  104   0.7161    102    19.92  0.02168
  105   0.7161    102    19.92  0.02247
  106   0.7160    102    19.92  0.02153
  107   0.7161    102    19.92  0.02095
  108   0.7161    102    19.92  0.02180
  109   0.7159    102    19.92  0.02134
  110   0.7160    102    19.92  0.02127
  111   0.7169    102    19.92  0.02160
  112   0.7160    102    19.92  0.02230
  113   0.7163    102    19.92  0.02134
  114   0.7159    102    19.92  0.02252
  115   0.7166    102    19.92  0.02175
  116   0.7159    102    19.92  0.02245
  117   0.7158    102    19.92  0.02148
  118   0.7168    102    19.92  0.02100
  119   0.7167    102    19.92  0.02112
  120   0.7158    102    19.92  0.02201
  121   0.7169    102    19.92  0.02206
  122   0.7164    103    20.12  0.02209
  123   0.7161    103    20.12  0.02160
  124   0.7167    102    19.92  0.02120
  125   0.7167    102    19.92  0.02226
  126   0.7163    102    19.92  0.02264
  127   0.7162    102    19.92  0.02201
  128   0.7168    102    19.92  0.02148

train seg16: acc 0.7126  exact 83/512 (16.21%)
best acc:    seg 70  0.7174  (+0.0048)
best exact:  seg 122  103/512 (20.12%)  (+20, +3.91%p)
